gene,num_reactions,num_subsystems,num_metabolites,is_bottleneck,is_central_metabolism,is_metabolic_go,is_kinase,is_essential,is_low_fitness_kuzmin,is_low_fitness_costanzo,is_low_fitness_either,min_fitness_kuzmin,min_fitness_costanzo,subsystems,norm_reactions,norm_metabolites,norm_subsystems,metabolic_score,category_score,composite_score
YPL262W,2,1,6,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.010416666612413195,0.06666666592592593,0.09999999000000101,0.15416666342274338,1,0.20791666439592035
YDL178W,2,1,6,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.15416666342274338,1,0.20791666439592035
YBR117C,2,1,6,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.15416666342274338,1,0.20791666439592035
YPR074C,2,1,6,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.15416666342274338,1,0.20791666439592035
YJL052W,1,1,6,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YDR231C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YEL024W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YLL018C-A,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YMR256C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YDR529C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YGL187C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YBL045C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YJR009C,1,1,6,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YGR062C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YOR270C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
Q0275,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YDL067C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YJL166W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YLR395C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YFR033C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YHR116W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YIR031C,1,1,6,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YGL191W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YNR001C,1,1,6,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YPR191W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YMR054W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YGR183C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
Q0105,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YOR065W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YNL052W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YLR038C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YGR192C,1,1,6,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YJL003W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
Q0045,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YIL111W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YHR051W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YHR001W-A,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YPL132W,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
Q0250,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YOR011W,8,3,13,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]; Transport [e, ce]",0.04166666644965278,0.1444444428395062,0.299999970000003,0.14999999043171386,1,0.2049999933021997
YIL013C,8,3,13,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]; Transport [e, ce]",0.04166666644965278,0.1444444428395062,0.299999970000003,0.14999999043171386,1,0.2049999933021997
YLR174W,1,1,5,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YMR145C,1,1,5,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YOL126C,1,1,5,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YGR256W,1,1,5,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YDL085W,1,1,5,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YDL078C,1,1,5,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YKL085W,1,1,5,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YHR183W,1,1,5,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YMR105C,2,1,4,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.010416666612413195,0.04444444395061729,0.09999999000000101,0.14749999683015078,1,0.20324999778110553
YKL127W,2,1,4,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.010416666612413195,0.04444444395061729,0.09999999000000101,0.14749999683015078,1,0.20324999778110553
YGR043C,1,1,4,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YHR163W,1,1,4,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YOR391C,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YKL148C,1,1,4,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YDR178W,1,1,4,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YKR066C,1,1,4,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YJL045W,1,1,4,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YPL280W,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YDL174C,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YLR164W,1,1,4,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YGR248W,1,1,4,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YMR322C,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YML054C,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YLL041C,1,1,4,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YDR533C,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YLR354C,1,1,4,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YPR192W,4,4,5,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]; Transport [c, er]; Transport [c, erm]",0.02083333322482639,0.05555555493827161,0.39999996000000404,0.14499998777141326,1,0.20149999143998926
YLL052C,4,4,5,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]; Transport [c, er]; Transport [c, erm]",0.02083333322482639,0.05555555493827161,0.39999996000000404,0.14499998777141326,1,0.20149999143998926
YMR101C,19,1,22,False,False,False,False,False,False,False,False,,,Terpenoid backbone biosynthesis,0.09895833281792535,0.2444444417283951,0.09999999000000101,0.14291666264568897,1,0.20004166385198227
YHR079C,0,0,0,False,False,True,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,2,0.19999999999999998
YPL281C,1,1,3,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.14208333021137184,1,0.19945833114796027
YOR393W,1,1,3,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.14208333021137184,1,0.19945833114796027
YHR174W,1,1,3,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.14208333021137184,1,0.19945833114796027
YMR323W,1,1,3,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.14208333021137184,1,0.19945833114796027
YGR254W,1,1,3,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.14208333021137184,1,0.19945833114796027
YKR093W,12,1,26,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.06249999967447917,0.2888888856790124,0.09999999000000101,0.14166666257349567,1,0.19916666380144696
YGR180C,6,2,20,False,False,False,False,False,False,False,False,,,Purine metabolism; Pyrimidine metabolism,0.031249999837239584,0.22222221975308645,0.19999998000000202,0.13916665986082238,1,0.19741666190257567
YOR283W,1,1,2,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.022222221975308647,0.09999999000000101,0.13874999691507556,1,0.19712499784055287
YJL121C,1,1,2,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.022222221975308647,0.09999999000000101,0.13874999691507556,1,0.19712499784055287
YMR278W,1,1,2,False,True,False,False,False,False,False,False,,,Pentose phosphate pathway,0.005208333306206597,0.022222221975308647,0.09999999000000101,0.13874999691507556,1,0.19712499784055287
YMR099C,1,1,2,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.022222221975308647,0.09999999000000101,0.13874999691507556,1,0.19712499784055287
YLR043C,5,2,20,False,False,False,False,False,False,False,False,,,Glutathione metabolism; Sulfur metabolism,0.026041666531032986,0.22222221975308645,0.19999998000000202,0.13708332653833974,1,0.19595832857683781
YNL065W,8,2,16,False,False,False,False,False,False,False,False,,,"Transport [c, e]; Transport [c, m]",0.04166666644965278,0.17777777580246917,0.19999998000000202,0.12999999332060247,1,0.19099999532442172
YPL057C,10,1,23,False,False,False,False,False,False,False,False,,,Sphingoglycolipid metabolism,0.05208333306206597,0.2555555527160494,0.09999999000000101,0.12749999603964152,1,0.18924999722774904
YBR036C,10,1,23,False,False,False,False,False,False,False,False,,,Sphingoglycolipid metabolism,0.05208333306206597,0.2555555527160494,0.09999999000000101,0.12749999603964152,1,0.18924999722774904
YBR161W,10,1,23,False,False,False,False,False,False,False,False,,,Sphingoglycolipid metabolism,0.05208333306206597,0.2555555527160494,0.09999999000000101,0.12749999603964152,1,0.18924999722774904
YNR013C,3,3,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]; Transport [c, v]; Transport [c, vm]",0.015624999918619792,0.06666666592592593,0.299999970000003,0.1162499907452266,1,0.1813749935216586
YDR342C,9,1,20,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.046874999755859376,0.22222221975308645,0.09999999000000101,0.11541666282826998,1,0.18079166397978896
YDL052C,8,1,20,False,False,False,False,False,False,False,False,,,Glycerolipid metabolism,0.04166666644965278,0.22222221975308645,0.09999999000000101,0.11333332950578735,1,0.17933333065405113
YOR273C,6,2,12,False,False,False,False,False,False,False,False,,,"Transport [c, e]; Transport [c, v]",0.031249999837239584,0.13333333185185187,0.19999998000000202,0.112499993490452,1,0.17874999544331638
YLL028W,6,2,12,False,False,False,False,False,False,False,False,,,"Transport [c, e]; Transport [c, v]",0.031249999837239584,0.13333333185185187,0.19999998000000202,0.112499993490452,1,0.17874999544331638
YLR360W,8,1,19,False,False,False,False,False,False,False,False,,,Inositol phosphate metabolism,0.04166666644965278,0.21111110876543213,0.09999999000000101,0.10999999620949105,1,0.17699999734664373
YLR211C,8,1,19,False,False,False,False,False,False,False,False,,,Inositol phosphate metabolism,0.04166666644965278,0.21111110876543213,0.09999999000000101,0.10999999620949105,1,0.17699999734664373
YNL130C,8,1,19,False,False,False,False,False,False,False,False,,,Glycerophospholipid metabolism,0.04166666644965278,0.21111110876543213,0.09999999000000101,0.10999999620949105,1,0.17699999734664373
YJR110W,8,1,19,False,False,False,False,False,False,False,False,,,Inositol phosphate metabolism,0.04166666644965278,0.21111110876543213,0.09999999000000101,0.10999999620949105,1,0.17699999734664373
YHR092C,9,1,18,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.046874999755859376,0.1999999977777778,0.09999999000000101,0.1087499962356774,1,0.17612499736497417
YHR208W,4,2,12,False,False,False,False,False,False,False,False,,,"Cysteine and methionine metabolism; Valine, leucine and isoleucine metabolism",0.02083333322482639,0.13333333185185187,0.19999998000000202,0.10833332684548672,1,0.1758333287918407
YDR046C,8,1,18,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.04166666644965278,0.1999999977777778,0.09999999000000101,0.10666666291319475,1,0.1746666640392363
YBR068C,8,1,18,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.04166666644965278,0.1999999977777778,0.09999999000000101,0.10666666291319475,1,0.1746666640392363
YDL245C,8,1,18,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.04166666644965278,0.1999999977777778,0.09999999000000101,0.10666666291319475,1,0.1746666640392363
YJR148W,4,2,10,False,False,False,False,False,False,False,False,,,"Cysteine and methionine metabolism; Valine, leucine and isoleucine metabolism",0.02083333322482639,0.11111110987654323,0.19999998000000202,0.10166666025289413,1,0.17116666217702586
YBR242W,4,2,10,False,False,False,False,False,False,False,False,,,Purine metabolism; Pyrimidine metabolism,0.02083333322482639,0.11111110987654323,0.19999998000000202,0.10166666025289413,1,0.17116666217702586
YGL101W,4,2,10,False,False,False,False,False,False,False,False,,,Purine metabolism; Pyrimidine metabolism,0.02083333322482639,0.11111110987654323,0.19999998000000202,0.10166666025289413,1,0.17116666217702586
YPL265W,7,1,16,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.03645833314344618,0.17777777580246917,0.09999999000000101,0.09791666299811953,1,0.16854166409868365
YEL069C,7,1,16,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.03645833314344618,0.17777777580246917,0.09999999000000101,0.09791666299811953,1,0.16854166409868365
YJR158W,7,1,16,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.03645833314344618,0.17777777580246917,0.09999999000000101,0.09791666299811953,1,0.16854166409868365
YBR069C,7,1,16,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.03645833314344618,0.17777777580246917,0.09999999000000101,0.09791666299811953,1,0.16854166409868365
YNR072W,7,1,16,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.03645833314344618,0.17777777580246917,0.09999999000000101,0.09791666299811953,1,0.16854166409868365
YFR055W,2,2,10,False,False,False,False,False,False,False,False,,,Cysteine and methionine metabolism; Sulfur metabolism,0.010416666612413195,0.11111110987654323,0.19999998000000202,0.09749999360792885,1,0.1682499955255502
YFL060C,2,2,9,False,False,False,False,False,False,False,False,,,"Alanine, aspartate and glutamate metabolism; Vitamin b6 metabolism",0.010416666612413195,0.0999999988888889,0.19999998000000202,0.09416666031163255,1,0.16591666221814277
YNL334C,2,2,9,False,False,False,False,False,False,False,False,,,"Alanine, aspartate and glutamate metabolism; Vitamin b6 metabolism",0.010416666612413195,0.0999999988888889,0.19999998000000202,0.09416666031163255,1,0.16591666221814277
YNL331C,6,1,15,False,False,False,False,False,False,False,False,,,Methylglyoxal metabolism,0.031249999837239584,0.16666666481481485,0.09999999000000101,0.09249999637934059,1,0.1647499974655384
YOL165C,6,1,15,False,False,False,False,False,False,False,False,,,Methylglyoxal metabolism,0.031249999837239584,0.16666666481481485,0.09999999000000101,0.09249999637934059,1,0.1647499974655384
YDL243C,6,1,15,False,False,False,False,False,False,False,False,,,Methylglyoxal metabolism,0.031249999837239584,0.16666666481481485,0.09999999000000101,0.09249999637934059,1,0.1647499974655384
YPL088W,6,1,15,False,False,False,False,False,False,False,False,,,Methylglyoxal metabolism,0.031249999837239584,0.16666666481481485,0.09999999000000101,0.09249999637934059,1,0.1647499974655384
YJR155W,6,1,15,False,False,False,False,False,False,False,False,,,Methylglyoxal metabolism,0.031249999837239584,0.16666666481481485,0.09999999000000101,0.09249999637934059,1,0.1647499974655384
YCR107W,6,1,15,False,False,False,False,False,False,False,False,,,Methylglyoxal metabolism,0.031249999837239584,0.16666666481481485,0.09999999000000101,0.09249999637934059,1,0.1647499974655384
YOL156W,6,1,14,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.031249999837239584,0.15555555382716052,0.09999999000000101,0.08916666308304429,1,0.162416664158131
YJL219W,6,1,14,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.031249999837239584,0.15555555382716052,0.09999999000000101,0.08916666308304429,1,0.162416664158131
YFL011W,6,1,14,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.031249999837239584,0.15555555382716052,0.09999999000000101,0.08916666308304429,1,0.162416664158131
YCR098C,4,2,6,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]",0.02083333322482639,0.06666666592592593,0.19999998000000202,0.08833332706770894,1,0.16183332894739624
YDL246C,2,2,7,False,False,False,False,False,False,False,False,,,Fructose and mannose metabolism; Pentose and glucuronate interconversions,0.010416666612413195,0.07777777691358026,0.19999998000000202,0.08749999371903996,1,0.16124999560332798
YPR156C,2,2,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]; Transport [c, v]",0.010416666612413195,0.06666666592592593,0.19999998000000202,0.08416666042274366,1,0.15891666229592055
YGR138C,2,2,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]; Transport [c, v]",0.010416666612413195,0.06666666592592593,0.19999998000000202,0.08416666042274366,1,0.15891666229592055
YJR077C,2,2,5,False,False,False,False,False,False,False,False,,,"Transport [c, m]; Transport [m, mm]",0.010416666612413195,0.05555555493827161,0.19999998000000202,0.08083332712644736,1,0.15658332898851313
YJL198W,2,2,5,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]",0.010416666612413195,0.05555555493827161,0.19999998000000202,0.08083332712644736,1,0.15658332898851313
YER053C,2,2,5,False,False,False,False,False,False,False,False,,,"Transport [c, m]; Transport [m, mm]",0.010416666612413195,0.05555555493827161,0.19999998000000202,0.08083332712644736,1,0.15658332898851313
YML123C,2,2,5,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]",0.010416666612413195,0.05555555493827161,0.19999998000000202,0.08083332712644736,1,0.15658332898851313
YCR037C,2,2,5,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]",0.010416666612413195,0.05555555493827161,0.19999998000000202,0.08083332712644736,1,0.15658332898851313
YOL020W,5,1,12,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.026041666531032986,0.13333333185185187,0.09999999000000101,0.08041666316796905,1,0.15629166421757834
YDR343C,5,1,12,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.026041666531032986,0.13333333185185187,0.09999999000000101,0.08041666316796905,1,0.15629166421757834
YKL146W,5,1,12,False,False,False,False,False,False,False,False,,,"Transport [c, v]",0.026041666531032986,0.13333333185185187,0.09999999000000101,0.08041666316796905,1,0.15629166421757834
YNL101W,5,1,12,False,False,False,False,False,False,False,False,,,"Transport [c, v]",0.026041666531032986,0.13333333185185187,0.09999999000000101,0.08041666316796905,1,0.15629166421757834
YDR345C,5,1,12,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.026041666531032986,0.13333333185185187,0.09999999000000101,0.08041666316796905,1,0.15629166421757834
YHR096C,5,1,12,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.026041666531032986,0.13333333185185187,0.09999999000000101,0.08041666316796905,1,0.15629166421757834
YJL214W,5,1,12,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.026041666531032986,0.13333333185185187,0.09999999000000101,0.08041666316796905,1,0.15629166421757834
YLR328W,3,1,12,False,False,False,False,False,False,False,False,,,Nicotinate and nicotinamide metabolism,0.015624999918619792,0.13333333185185187,0.09999999000000101,0.07624999652300378,1,0.15337499756610262
YNL045W,6,1,10,False,False,False,False,False,False,False,False,,,Arachidonic acid metabolism,0.031249999837239584,0.11111110987654323,0.09999999000000101,0.0758333298978591,1,0.15308333092850135
YOR161C,2,2,3,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]",0.010416666612413195,0.03333333296296297,0.19999998000000202,0.07416666053385478,1,0.15191666237369833
YHR094C,4,1,10,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.02083333322482639,0.11111110987654323,0.09999999000000101,0.07166666325289382,1,0.15016666427702566
YBR293W,4,1,10,False,False,False,False,False,False,False,False,,,"Transport [c, v]",0.02083333322482639,0.11111110987654323,0.09999999000000101,0.07166666325289382,1,0.15016666427702566
YBL011W,4,1,10,False,False,False,False,False,False,False,False,,,Glycerolipid metabolism,0.02083333322482639,0.11111110987654323,0.09999999000000101,0.07166666325289382,1,0.15016666427702566
YOR348C,4,1,10,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.02083333322482639,0.11111110987654323,0.09999999000000101,0.07166666325289382,1,0.15016666427702566
YLL058W,3,1,10,False,False,False,False,False,False,False,False,,,Cysteine and methionine metabolism,0.015624999918619792,0.11111110987654323,0.09999999000000101,0.06958332993041119,1,0.14870833095128783
YML082W,3,1,10,False,False,False,False,False,False,False,False,,,Cysteine and methionine metabolism,0.015624999918619792,0.11111110987654323,0.09999999000000101,0.06958332993041119,1,0.14870833095128783
YDR035W,2,1,10,False,False,False,False,False,False,False,False,,,"Phenylalanine, tyrosine and tryptophan biosynthesis",0.010416666612413195,0.11111110987654323,0.09999999000000101,0.06749999660792855,1,0.14724999762554997
YBL039C,2,1,10,False,False,False,False,False,False,False,False,,,Pyrimidine metabolism,0.010416666612413195,0.11111110987654323,0.09999999000000101,0.06749999660792855,1,0.14724999762554997
YGR010W,2,1,10,False,False,False,False,False,False,False,False,,,Nicotinate and nicotinamide metabolism,0.010416666612413195,0.11111110987654323,0.09999999000000101,0.06749999660792855,1,0.14724999762554997
YIL043C,2,1,10,False,False,False,False,False,False,False,False,,,Amino sugar and nucleotide sugar metabolism,0.010416666612413195,0.11111110987654323,0.09999999000000101,0.06749999660792855,1,0.14724999762554997
YJR103W,2,1,10,False,False,False,False,False,False,False,False,,,Pyrimidine metabolism,0.010416666612413195,0.11111110987654323,0.09999999000000101,0.06749999660792855,1,0.14724999762554997
